SIREN;NIC;SIRET;Statut de diffusion de l'établissement;Date de création de l'établissement;Tranche de l'effectif de l'établissement;Tranche de l'effectif de l'établissement triable;Année de la tranche d'effectif de l'établissement;Activité principale de l'établissement;Date de la dernière mise à jour de l'établissement;Etablissement siège;Nombre de periodes de l'établissement;Complément d'adresse de l'établissement;Numéro de voie de l'établissement;Indice de répétition de l'établissement;Type de voie de l'établissement;Libellé de la voie de l'établissement;Code postal de l'établissement;Commune de l'établissement;Libellé de la commune de l'établissement à l'étranger;Distribution spéciale de l'établissement;Code commune de l'établissement;Code cedex de l'établissement;Libellé cedex de l'établissement;Code du pays de l'établissement étranger;Libellé du pays de l'établissement étranger;Complément d'adresse de l'établissement 2;Numero de voie de l'établissement 2;Indice de répétition de l'établissement 2;Type de voie de l'établissement 2;Libellé de la voie de l'établissement 2;Code postal de l'établissement 2;Libellé de la commune de l'établissement 2;Libellé de la commune de l'établissement étranger 2;Distribution spéciale de l'établissement 2;Code de la commune de l'établissement 2;Code cedex de l'établissement 2;Libellé cedex de l'établissement 2;Code pays de l'établissement;Libellé du pays de l'établissement étranger;Date du début de la période de l'établissement;Etat administratif de l'établissement;Enseigne de l'établissement 1;Enseigne de l'établissement 2;Enseigne de l'établissement 3;Dénomination usuelle de l'établissement;Activité principale de l'établissement;Nomenclature principale de l'établissement;Caractère employeur de l'établissement;Statut de diffusion de l'unité légale;Unité légale purgée;Date de création de l'unité légale;Sigle de l'unité légale;Civilité de la personne physique;Prénom de la personne physique 1;Prénom de la personne physique 2;Prénom de la personne physique 3;Prénom de la personne physique 4;Prénom usuel de la personne physique;Pseudonyme de la personne physique;Identifiant association de l'unité légale;Tranche de l'effectif de l'unité légale;Tranche de l'effectif de l'unité légale triable;Année de la tranche de l'effectif de l'unité légale;Date du dernier traitement de l'unité légale;Nombre de périodes de l'unité légale;Catégorie de l'entreprise;Année de la catégorie de l'entreprise;Date de début de l'unité légale;Etat administratif de l'unité légale;Nom de la personne physique;Nom d'usage de la personne physique;Dénomination de l'unité légale;Dénomination usuelle de l'unité légale 1;Dénomination usuelle de l'unité légale 2;Dénomination usuelle de l'unité légale 3;Catégorie juridique de l'unité légale;Activité principale de l'unité légale;Nomenclature de l'activité principale de l'unité légale;NIC du siège de l'unité légale;Economie sociale et solidaire unité légale;Société à mission unité légale;Caractère employeur de l'unité légale;Code EPCI de l'établissement;Libellé de l'EPCI de l'établissement;Code de l'arrondissement de l'établissement;Code du département de l'établissement;Département de l'établissement;Code de la région de l'établissement;Région de l'établissement;Section de l'établissement;Sous-section de l'établissement;Division de l'établissement;Groupe de l'établissement;Classe de l'établissement;Section de l'unité légale;Sous-section de l'unité légale;Division de l'unité légale;Groupe de l'unité légale;Classe de l'unité légale;Nature juridique de l'unité légale;Première ligne de l'adressage;Adresse de l'établissement;SIRET du siège de l'unité légale;Date de fermeture de l'établissement;Date de fermeture de l'unité légale;Géolocalisation de l'établissement
775620420;00122;77562042000122;O;1900-01-01;100 à 199 salariés;22;2020;;2022-08-29T06:44:24-03:00;non;3;;64;;Rue;GASTON BARATTE;59493;VILLENEUVE D'ASCQ;;;59009;;;;;;;;;;;;;;;;;;;2008-01-01;Actif;IME ALBERTINE LELANDAIS;;;;87.10B;NAFRev2;Oui;O;;1980-07-22;;;;;;;;;W595004890;2 000 à 4 999 salariés;51;2020;2023-02-16T11:41:38-03:00;6;ETI;2020;2023-01-01;Active;;;LES PAPILLONS BLANCS DE LILLE;;;;9230;87.20A;NAFRev2;00379;N;N;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Santé humaine et action sociale;Hébergement médico-social et social;Hébergement médicalisé;Hébergement médicalisé;Hébergement médicalisé pour enfants handicapés;Santé humaine et action sociale;Hébergement médico-social et social;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes;Hébergement social pour handicapés mentaux et malades mentaux;Association déclarée, reconnue d'utilité publique;;64 Rue GASTON BARATTE;77562042000379;;;50.618506, 3.158619
500235429;00056;50023542900056;O;2022-12-01;;;;;2023-01-25T07:33:13-03:00;non;1;;21;;Rue;DU LUYOT;59113;SECLIN;;;59560;;;;;;;;;;;;;;;;;;;2022-12-01;Actif;;;;;82.11Z;NAFRev2;Oui;O;;2007-09-25;;;;;;;;;;10 à 19 salariés;11;2020;2023-01-25T07:33:13-03:00;6;GE;2020;2022-12-01;Active;;;AGENDA SERVICE;;;;5499;82.19Z;NAFRev2;00015;N;N;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités de services administratifs et de soutien;Activités administratives et autres activités de soutien aux entreprises;Activités administratives;Services administratifs combinés de bureau;Services administratifs combinés de bureau;Activités de services administratifs et de soutien;Activités administratives et autres activités de soutien aux entreprises;Activités administratives;Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau;Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau;Société à responsabilité limitée (sans autre indication);;21 Rue DU LUYOT;50023542900015;;;50.556189, 3.032359
775620420;00759;77562042000759;O;2015-11-01;100 à 199 salariés;22;2020;;2022-08-29T06:44:24-03:00;non;1;;6;;Rue;DES CHATEAUX;59700;MARCQ-EN-BAROEUL;;;59378;;;;;;;;;;;;;;;;;;;2015-11-01;Actif;ENTREPRISE ADAPTEE MALECOT DE LILLE;;;;88.10C;NAFRev2;Oui;O;;1980-07-22;;;;;;;;;W595004890;2 000 à 4 999 salariés;51;2020;2023-02-16T11:41:38-03:00;6;ETI;2020;2023-01-01;Active;;;LES PAPILLONS BLANCS DE LILLE;;;;9230;87.20A;NAFRev2;00379;N;N;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Santé humaine et action sociale;Action sociale sans hébergement;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;Aide par le travail;Santé humaine et action sociale;Hébergement médico-social et social;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes;Hébergement social pour handicapés mentaux et malades mentaux;Association déclarée, reconnue d'utilité publique;;6 Rue DES CHATEAUX;77562042000379;;;50.655406, 3.111592
775620420;00254;77562042000254;O;1987-01-01;;;;;2008-01-05T00:56:27-02:00;non;3;;3300;;Chemin;DE LA VERTE RUE;59236;FRELINGHIEN;;;59252;;;;;;;;;;;;;;;;;;;2008-01-01;Actif;ATELIERS MALECOT;;;;88.10C;NAFRev2;Non;O;;1980-07-22;;;;;;;;;W595004890;2 000 à 4 999 salariés;51;2020;2023-02-16T11:41:38-03:00;6;ETI;2020;2023-01-01;Active;;;LES PAPILLONS BLANCS DE LILLE;;;;9230;87.20A;NAFRev2;00379;N;N;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Santé humaine et action sociale;Action sociale sans hébergement;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;Aide par le travail;Santé humaine et action sociale;Hébergement médico-social et social;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes;Hébergement social pour handicapés mentaux et malades mentaux;Association déclarée, reconnue d'utilité publique;;3300 Chemin DE LA VERTE RUE;77562042000379;;;50.716121, 2.949877
775620420;00635;77562042000635;O;2006-10-01;Etablissement non employeur;-1;;;2019-06-24T10:44:34-03:00;non;4;SESSAD DU CHEMIN VERT;94;;Rue;DE WAZEMMES;59000;LILLE;;;59350;;;;;;;;;;;;;;;;;;;2017-12-01;Fermé;;;;;87.20A;NAFRev2;Oui;O;;1980-07-22;;;;;;;;;W595004890;2 000 à 4 999 salariés;51;2020;2023-02-16T11:41:38-03:00;6;ETI;2020;2023-01-01;Active;;;LES PAPILLONS BLANCS DE LILLE;;;;9230;87.20A;NAFRev2;00379;N;N;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Santé humaine et action sociale;Hébergement médico-social et social;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes;Hébergement social pour handicapés mentaux et malades mentaux;Santé humaine et action sociale;Hébergement médico-social et social;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes;Hébergement social pour handicapés mentaux et malades mentaux;Association déclarée, reconnue d'utilité publique;;94 Rue DE WAZEMMES;77562042000379;2017-12-01;;50.622932, 3.059997
889375556;00012;88937555600012;O;2020-09-19;;;;4322BA;2022-10-24T05:49:57-03:00;oui;2;;27;;Chemin;DU LOUP;59890;QUESNOY-SUR-DEULE;;;59482;;;;;;;;;;;;;;;;;;;2022-10-14;Actif;;;;;43.22B;NAFRev2;Oui;O;;2020-09-19;;;;;;;;;;;;;2022-10-24T05:49:57-03:00;2;PME;2020;2022-10-14;Active;;;CLIM'CONTROL HAUTS DE FRANCE;;;;5499;43.22B;NAFRev2;00012;N;N;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Construction;Travaux de construction spécialisés;Travaux d'installation électrique, plomberie et autres travaux d'installation;Travaux de plomberie et installation de chauffage et de conditionnement d'air;Travaux d'installation d'équipements thermiques et de climatisation;Construction;Travaux de construction spécialisés;Travaux d'installation électrique, plomberie et autres travaux d'installation;Travaux de plomberie et installation de chauffage et de conditionnement d'air;Travaux d'installation d'équipements thermiques et de climatisation;Société à responsabilité limitée (sans autre indication);;27 Chemin DU LOUP;88937555600012;;;50.711531, 2.987332
775620420;00338;77562042000338;O;1989-01-01;;;;;2019-02-20T08:42:47-03:00;non;4;;32;;Boulevard;MONTEBELLO;59000;LILLE;;;59350;;;;;;;;;;;;;;;;;;;1992-12-31;Fermé;SAMO;;;;85.3K;NAF1993;Non;O;;1980-07-22;;;;;;;;;W595004890;2 000 à 4 999 salariés;51;2020;2023-02-16T11:41:38-03:00;6;ETI;2020;2023-01-01;Active;;;LES PAPILLONS BLANCS DE LILLE;;;;9230;87.20A;NAFRev2;00379;N;N;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Santé et action sociale;Santé et action sociale;Santé et action sociale;Action sociale;Autres formes d'action sociale;Santé humaine et action sociale;Hébergement médico-social et social;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes;Hébergement social pour handicapés mentaux et malades mentaux;Association déclarée, reconnue d'utilité publique;;32 Boulevard MONTEBELLO;77562042000379;1992-12-31;;50.624784, 3.04174
894643931;00013;89464393100013;O;2021-02-27;;;;;2022-04-02T09:15:26-03:00;oui;3;APPARTEMENT 321 RESIDENCE MARCEL BERTR;3;;Avenue;MAL DE LATTRE DE TASSIGNY;59790;RONCHIN;;;59507;;;;;;;;;;;;;;;;;;;2022-03-28;Actif;;;;HORIZON PRODUCTION;59.12Z;NAFRev2;Non;O;;2021-02-27;;Masculin;PACOME;;;;PACOME;;;;;;2022-04-02T09:15:26-03:00;3;;;2022-03-28;Active;PABANDJI;;;;;;1000;59.12Z;NAFRev2;00013;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Information et communication;"Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement sonore et édition musicale";Activités cinématographiques, vidéo et de télévision;Post-production de films cinématographiques, de vidéo et de programmes de télévision;Post-production de films cinématographiques, de vidéo et de programmes de télévision;Information et communication;"Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement sonore et édition musicale";Activités cinématographiques, vidéo et de télévision;Post-production de films cinématographiques, de vidéo et de programmes de télévision;Post-production de films cinématographiques, de vidéo et de programmes de télévision;Entrepreneur individuel;Monsieur PACOME PABANDJI;3 Avenue MAL DE LATTRE DE TASSIGNY;89464393100013;;;50.599743, 3.093088
917614711;00013;91761471100013;P;2022-07-13;;;;;2022-12-19T12:58:09-03:00;oui;1;[ND];[ND];[ND];[ND];[ND];[ND];ARMENTIERES;;[ND];59017;[ND];[ND];;;[ND];;[ND];[ND];[ND];[ND];;;[ND];;[ND];[ND];;;2022-07-13;Fermé;[ND];[ND];[ND];[ND];62.02A;NAFRev2;Non;P;;2022-07-13;[ND];;[ND];[ND];[ND];[ND];[ND];[ND];;;;;2022-12-19T12:58:09-03:00;1;;;2022-07-13;Cessée;[ND];[ND];[ND];[ND];[ND];[ND];1000;62.02A;NAFRev2;00013;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Information et communication;Programmation, conseil et autres activités informatiques;Programmation, conseil et autres activités informatiques;Conseil informatique;Conseil en systèmes et logiciels informatiques;Information et communication;Programmation, conseil et autres activités informatiques;Programmation, conseil et autres activités informatiques;Conseil informatique;Conseil en systèmes et logiciels informatiques;Entrepreneur individuel;;[ND] [ND] [ND] [ND];91761471100013;;;50.691261577, 2.88000046
783675267;00018;78367526700018;O;;Etablissement non employeur;-1;;;2019-02-20T08:42:47-03:00;oui;1;;3;T;Rue;DUHEM;59000;LILLE;;;59350;;;;;;;;;;;;;;;;;;;;Fermé;;;;;55.40;NAP;Non;O;true;;;Féminin;CLAUDE;;;;CLAUDE;;;;;;;1;;;;Cessée;CAPIAUX;;;;;;1000;55.40;NAP;00018;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Installation électrique;Industrie de mise en oeuvre du bâtiment et du génie civil et agricole;Industrie de mise en oeuvre du bâtiment et du génie civil et agricole;;Industries de mise en oeuvre du bâtiment et du génie civil et agricole;Installation électrique;Industrie de mise en oeuvre du bâtiment et du génie civil et agricole;Industrie de mise en oeuvre du bâtiment et du génie civil et agricole;;Industries de mise en oeuvre du bâtiment et du génie civil et agricole;Entrepreneur individuel;Madame CLAUDE CAPIAUX;3 T Rue DUHEM;78367526700018;;;50.623067, 3.043436
344521513;00012;34452151300012;O;1988-02-01;Etablissement non employeur;-1;;;2019-11-14T11:00:47-03:00;oui;3;1380;;;Route;D ASCQ;59262;SAINGHIN-EN-MELANTOIS;;;59523;;;;;;;;;;;;;;;;;;;2008-01-01;Actif;;;;;68.20B;NAFRev2;Non;O;;1988-02-01;;;;;;;;;;Etablissement non employeur;-1;;2020-07-09T08:10:35-03:00;3;PME;2020;2008-01-01;Active;;;A LA CASSE ARTISANALE;;;;5499;68.20B;NAFRev2;00012;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de terrains et d'autres biens immobiliers;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de terrains et d'autres biens immobiliers;Société à responsabilité limitée (sans autre indication);;Route D ASCQ;34452151300012;;;50.586797, 3.161885
913816468;00015;91381646800015;O;2022-05-16;;;;;2022-12-18T00:38:43-03:00;oui;2;;130;;Rue;FAIDHERBE;59650;VILLENEUVE D'ASCQ;;;59009;;;;;;;;;;;;;;;;;;;2022-12-08;Fermé;;;;PIKAFANTASIE;46.49Z;NAFRev2;Non;O;;2022-05-16;;Masculin;KEVIN;;;;KEVIN;;;;;;2022-12-18T00:38:43-03:00;2;;;2022-12-08;Cessée;GALMAND;;;;;;1000;46.49Z;NAFRev2;00015;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;"Commerce ; réparation d'automobiles et de motocycles";Commerce de gros, à l'exception des automobiles et des motocycles;Commerce de gros de biens domestiques;Commerce de gros d'autres biens domestiques;Commerce de gros (commerce interentreprises) d'autres biens domestiques;"Commerce ; réparation d'automobiles et de motocycles";Commerce de gros, à l'exception des automobiles et des motocycles;Commerce de gros de biens domestiques;Commerce de gros d'autres biens domestiques;Commerce de gros (commerce interentreprises) d'autres biens domestiques;Entrepreneur individuel;Monsieur KEVIN GALMAND;130 Rue FAIDHERBE;91381646800015;2022-12-08;2022-12-08;50.641491, 3.127521
451032023;00017;45103202300017;O;2003-11-21;Etablissement non employeur;-1;;;2019-02-20T08:42:47-03:00;non;4;;18;;Rue;SAINT FIRMIN;59800;LILLE;;;59350;;;;;;;;;;;;;;;;;;;2011-07-01;Fermé;;;;;68.20B;NAFRev2;Non;O;;2003-11-21;;;;;;;;;;Etablissement non employeur;-1;;2020-02-13T16:35:32-03:00;5;;;2020-02-12;Active;;;SCI PETITE ROCHE;;;;6540;68.20B;NAFRev2;00025;N;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de terrains et d'autres biens immobiliers;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de terrains et d'autres biens immobiliers;Société civile immobilière;;18 Rue SAINT FIRMIN;45103202300025;2011-07-01;;50.640598, 3.08356
824145908;00029;82414590800029;O;2017-06-01;;;;;2020-03-12T00:35:47-03:00;non;2;APT 303;46;;Rue;CHARLES QUINT;59100;ROUBAIX;;;59512;;;;;;;;;;;;;;;;;;;2019-07-01;Fermé;;;;GDE TECHNOLOGIES;62.02A;NAFRev2;Non;O;;2017-01-01;;;;;;;;;;;;;2023-05-06T11:29:08-03:00;5;PME;2020;2023-03-01;Active;;;GDE TECHNOLOGIES;;;;5499;62.02A;NAFRev2;00045;N;N;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Information et communication;Programmation, conseil et autres activités informatiques;Programmation, conseil et autres activités informatiques;Conseil informatique;Conseil en systèmes et logiciels informatiques;Information et communication;Programmation, conseil et autres activités informatiques;Programmation, conseil et autres activités informatiques;Conseil informatique;Conseil en systèmes et logiciels informatiques;Société à responsabilité limitée (sans autre indication);;46 Rue CHARLES QUINT;82414590800045;2019-07-01;;50.684842, 3.17115
830730545;00019;83073054500019;O;2017-06-09;;;;;2017-07-07T05:43:47-03:00;oui;1;;24;;Avenue;FRANCOIS ROUSSEL;59170;CROIX;;;59163;;;;;;;;;;;;;;;;;;;2017-06-09;Actif;;;;;68.20B;NAFRev2;Non;O;;2017-06-09;;;;;;;;;;;;;2017-07-07T05:43:47-03:00;1;;;2017-06-09;Active;;;ALMS IMMOBILIER;;;;6540;68.20B;NAFRev2;00019;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de terrains et d'autres biens immobiliers;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de terrains et d'autres biens immobiliers;Société civile immobilière;;24 Avenue FRANCOIS ROUSSEL;83073054500019;;;50.66713, 3.161076
442457180;00010;44245718000010;O;2002-06-13;Etablissement non employeur;-1;;;2019-02-20T08:42:47-03:00;oui;3;;247;;Rue;SOLFERINO;59000;LILLE;;;59350;;;;;;;;;;;;;;;;;;;2008-01-01;Actif;;;;;68.20A;NAFRev2;Non;O;;2002-06-13;;;;;;;;;;Etablissement non employeur;-1;;2018-07-27T00:37:56-03:00;3;;;2008-01-01;Active;;;SCI REGNAULT;;;;6540;68.20A;NAFRev2;00010;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de logements;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de logements;Société civile immobilière;;247 Rue SOLFERINO;44245718000010;;;50.626706, 3.06364
898921267;00016;89892126700016;O;2021-04-19;;;;;2021-05-05T06:05:03-03:00;oui;1;;1;B;Allée;DES THUYAS;59152;TRESSIN;;;59602;;;;;;;;;;;;;;;;;;;2021-04-19;Actif;;;;;68.20B;NAFRev2;Non;O;;2021-04-19;;;;;;;;;;;;;2021-05-05T06:05:03-03:00;1;;;2021-04-19;Active;;;BMJ;;;;6540;68.20B;NAFRev2;00016;N;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de terrains et d'autres biens immobiliers;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de terrains et d'autres biens immobiliers;Société civile immobilière;;1 B Allée DES THUYAS;89892126700016;;;50.623715, 3.194635
881321616;00024;88132161600024;O;2020-06-29;;;;;2020-07-02T11:18:45-03:00;oui;1;5 EME ETAGE;20;;Rue;DU BALLON;59800;LILLE;;;59350;;;;;;;;;;;;;;;;;;;2020-06-29;Actif;;;;;86.90F;NAFRev2;Non;O;;2020-03-01;;Féminin;ISABELLE;CHRISTIANE;;;ISABELLE;;;;;;2020-07-02T11:18:45-03:00;2;PME;2020;2020-06-29;Active;REANT;;;;;;1000;86.90F;NAFRev2;00024;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Santé humaine et action sociale;Activités pour la santé humaine;Autres activités pour la santé humaine;Autres activités pour la santé humaine;Activités de santé humaine non classées ailleurs;Santé humaine et action sociale;Activités pour la santé humaine;Autres activités pour la santé humaine;Autres activités pour la santé humaine;Activités de santé humaine non classées ailleurs;Entrepreneur individuel;Madame ISABELLE REANT;20 Rue DU BALLON;88132161600024;;;50.646854, 3.082157
890955305;00010;89095530500010;P;2020-11-15;;;;;2020-11-13T06:02:01-03:00;oui;1;[ND];[ND];[ND];[ND];[ND];[ND];LILLE;;[ND];59350;[ND];[ND];;;[ND];;[ND];[ND];[ND];[ND];;;[ND];;[ND];[ND];;;2020-11-15;Actif;[ND];[ND];[ND];[ND];14.19Z;NAFRev2;Non;P;;2020-11-15;[ND];;[ND];[ND];[ND];[ND];[ND];[ND];;;;;2020-11-13T06:02:01-03:00;1;PME;2020;2020-11-15;Active;[ND];[ND];[ND];[ND];[ND];[ND];1000;14.19Z;NAFRev2;00010;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Industrie manufacturière;Industrie de l'habillement;Fabrication de vêtements, autres qu'en fourrure;Fabrication d'autres vêtements et accessoires;Fabrication d'autres vêtements et accessoires;Industrie manufacturière;Industrie de l'habillement;Fabrication de vêtements, autres qu'en fourrure;Fabrication d'autres vêtements et accessoires;Fabrication d'autres vêtements et accessoires;Entrepreneur individuel;;[ND] [ND] [ND] [ND];89095530500010;;;50.631855028, 3.046986424
403901291;00027;40390129100027;O;2001-01-22;Etablissement non employeur;-1;;;2021-10-27T05:30:10-03:00;non;5;;75;;Rue;DE L OUEST;59100;ROUBAIX;;;59512;;;;;;;;;;;;;;;;;;;2019-07-01;Fermé;;;;;46.69C;NAFRev2;Oui;O;;1995-12-21;;;;;;;;;;20 à 49 salariés;12;2020;2022-08-29T06:24:26-03:00;7;PME;2020;2019-07-01;Active;;;H D C;;;;5710;46.69C;NAFRev2;00043;N;;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;"Commerce ; réparation d'automobiles et de motocycles";Commerce de gros, à l'exception des automobiles et des motocycles;Commerce de gros d'autres équipements industriels;Commerce de gros d'autres machines et équipements;Commerce de gros (commerce interentreprises) de fournitures et équipements divers pour le commerce et les services;"Commerce ; réparation d'automobiles et de motocycles";Commerce de gros, à l'exception des automobiles et des motocycles;Commerce de gros d'autres équipements industriels;Commerce de gros d'autres machines et équipements;Commerce de gros (commerce interentreprises) de fournitures et équipements divers pour le commerce et les services;SAS, société par actions simplifiée;;75 Rue DE L OUEST;40390129100043;2019-07-01;;50.697008, 3.162549
388997264;00055;38899726400055;O;2007-01-01;;;;;2014-07-07T22:15:29-03:00;non;2;;17;;Rue;DE SEBASTOPOL;59100;ROUBAIX;;;59512;;;;;;;;;;;;;;;;;;;2011-11-09;Fermé;;;;;43.99C;NAFRev2;Non;O;;1992-10-01;;Masculin;PIOTR;;;;PIOTR;;;Etablissement non employeur;-1;;2017-05-19T23:35:41-03:00;7;PME;2020;2011-11-09;Active;WANKE;;;;;;1000;43.99C;NAFRev2;00030;;;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Construction;Travaux de construction spécialisés;Autres travaux de construction spécialisés;Autres travaux de construction spécialisés n.c.a.;Travaux de maçonnerie générale et gros œuvre de bâtiment;Construction;Travaux de construction spécialisés;Autres travaux de construction spécialisés;Autres travaux de construction spécialisés n.c.a.;Travaux de maçonnerie générale et gros œuvre de bâtiment;Entrepreneur individuel;Monsieur PIOTR WANKE;17 Rue DE SEBASTOPOL;38899726400030;2011-11-09;;50.688661, 3.172761
